File Path,Pattern,Match
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_788\3.b2.17 Relazione Tecnica CDE 788_Rev06.docx,tipo_simili,Pin di mmcité
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_788\3.b2.17 Relazione Tecnica CDE 788_Rev06.docx,tipo_simili,Agora multicolore di SIAD
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_788\3.b2.17 Relazione Tecnica CDE 788_Rev06.docx,tipo_simili,Legnolandia
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_788\Cartella CDE 788_L1\CDE 788_L1.pdf,tipo_equivalent,Knauf GKB
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_788\Cartella CDE 788_L1\Links\TAV.15-Stato di Progetto.pdf,tipo_equivalent,Knauf GKB
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_788\Cartella CDE 788_L2\CDE 788_L2.pdf,tipo_equivalent,Knauf GKB
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_788\Cartella CDE 788_L2\Links\TAV.15-Stato di Progetto.pdf,tipo_equivalent,Knauf GKB
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_8\3.b2.1 Relazione Tecnica CDE 8_Rev06.docx,tipo_simili,Cool-lite xtreme oraé di Saint-Gobain
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_8\3.b2.1 Relazione Tecnica CDE 8_Rev06.docx,tipo_simili,Disano
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_8\3.b2.1 Relazione Tecnica CDE 8_Rev06.docx,tipo_simili,PLAY FOR POWER di ID310
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_8\3.b2.1 Relazione Tecnica CDE 8_Rev06.docx,tipo_simili,Pin di mmcité
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_8\3.b2.1 Relazione Tecnica CDE 8_Rev06.docx,tipo_simili,Agora multicolore di SIAD
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_9\3.b2.2 Relazione Tecnica CDE 9_Rev06.docx,tipo_simili,Arena 31 di Isover
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_9\3.b2.2 Relazione Tecnica CDE 9_Rev06.docx,tipo_simili,Cool-lite xtreme oraé di Saint-Gobain
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_9\3.b2.2 Relazione Tecnica CDE 9_Rev06.docx,tipo_simili,Disano
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_9\3.b2.2 Relazione Tecnica CDE 9_Rev06.docx,tipo_simili,PLAY FOR POWER di ID310
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_9\3.b2.2 Relazione Tecnica CDE 9_Rev06.docx,tipo_simili,Pin di mmcité
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_9\3.b2.2 Relazione Tecnica CDE 9_Rev06.docx,tipo_simili,Agora multicolore di SIAD
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_9\3.b2.2 Relazione Tecnica CDE 9_Rev06.docx,tipo_simili,Legnolandia
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_986\3.b2.18 Relazione Tecnica CDE 986_Rev06.docx,tipo_simili,Cool-lite xtreme oraé di Saint-Gobain
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_986\3.b2.18 Relazione Tecnica CDE 986_Rev06.docx,tipo_simili,Disano
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_986\3.b2.18 Relazione Tecnica CDE 986_Rev06.docx,tipo_simili,PLAY FOR POWER di ID310
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_986\3.b2.18 Relazione Tecnica CDE 986_Rev06.docx,tipo_simili,Pin di mmcité
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_986\3.b2.18 Relazione Tecnica CDE 986_Rev06.docx,tipo_simili,Agora multicolore di SIAD
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\CDE_986\3.b2.18 Relazione Tecnica CDE 986_Rev06.docx,tipo_simili,Legnolandia
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\RELAZIONE ILLUSTRATIVA\Cartella All. relazione illustrativa_Rev02\All. relazione illustrativa_Rev02.pdf,tipo_simili,CZ di Isolcore
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\RELAZIONE ILLUSTRATIVA\Cartella All. relazione illustrativa_Rev02\All. relazione illustrativa_Rev02.pdf,tipo_simili,Gyprofile di Gyproc
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\RELAZIONE ILLUSTRATIVA\Cartella All. relazione illustrativa_Rev02\All. relazione illustrativa_Rev02.pdf,tipo_simili,Wallboard di Gyproc
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\RELAZIONE ILLUSTRATIVA\Cartella All. relazione illustrativa_Rev02\All. relazione illustrativa_Rev02.pdf,tipo_simili,Cool-lite xtreme oraé di Saint-Gobain
F:\2024 ATI\2429.24 TEN PF Efficientamento scuole NZEB (BO)\7. archivio\RELAZIONE ILLUSTRATIVA\Cartella All. relazione illustrativa_Rev02\All. relazione illustrativa_Rev02.pdf,tipo_similar,GREEN HABITAT
F:\2024 ATI\2431.24 TEN Alloggi ex Alfa Wassermann (BO)\7. archivio\Cartella CR. B3\CR. B3.pdf,tipo_simili,TeamSystem
F:\2024 ATI\2431.24 TEN Alloggi ex Alfa Wassermann (BO)\7. archivio\Cartella CR. B4_rev\CR. B4_rev.pdf,tipo_similar,Gyproc SAD 210/75 LHF di Gyproc
F:\2024 ATI\2431.24 TEN Alloggi ex Alfa Wassermann (BO)\7. archivio\Cartella CR. B4_rev\CR. B4_rev.pdf,tipo_similar,Gyproc SA 125/75 LA34 DG STD di Gyproc
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.1 - Soluzioni organizzative\CR. 1.1 - Soluzioni organizzative.pdf,tipo_similar,TeamSystem Construction Project Management
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.1 - Soluzioni organizzative\CR. 1.1 - Soluzioni organizzative.pdf,tipo_similar,TeamSystem CDE
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.1 - Soluzioni organizzative\CR. 1.1 - Soluzioni organizzative.pdf,tipo_similar,TL8 di TimelapseLab
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.1 - Soluzioni organizzative\CR. 1.1 - Soluzioni organizzative.pdf,tipo_similar,Rivetta sistemi
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Diathonite Acoustix+ di Diasen
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Biocalce Tinteggio di Kerakoll
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,CZ di Isolcore
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Derbigum NT di Derbigum
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,l'adesivo a freddo ecocompatibile Derbibond NT di Derbigum
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Gmix76
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Legno Clima 92 di Fabbro serramenti
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,AGC glass
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Fortis Intonaco GR30 di Calchera San Giorgio
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Malta Rasante Naturale di Calchera San Giorgio
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Calchera San Giorgio
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Essentia CSG
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Essentia CSG
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Bamboo UltraDensity di Moso
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Nature Bios Ceramics di Casalgrande Padana
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Straitec FS di Profiltec
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Saint Florent di Paver
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Blanka di Rockfon
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Topakustik Classic 8/4 M
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Planika di Mangini Partitions
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Flux One di Mangini Partitions
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,PMI-MAXI di Anaunia
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Akusto Wall C di Ecophon
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,G-FON Metal di Vertebra
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Brenta Motore di Pellini
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.2 - Soluzioni architettoniche\CR. 1.2 - Soluzioni architettoniche.pdf,tipo_similar,Sony
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_simili,Valsir Tropea S
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_simili,Compact di Tagliabue sistemi
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_simili,MASA100 di Sony
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_simili,SLS1A di Sony
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_simili,Argus di Schneider
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_simili,Argus di Schneider
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_similar,VGS VE360PVMR
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_similar,SMA S Tripower 15000 TL
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_similar,Tigo Energy TS4-O
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_similar,Tectron Skate di Grohe
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_similar,Valsir Tropea S
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_similar,Schneider
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_similar,"AirKnight 14"" di Air Control"
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_similar,"AirKnight 7"" di Air Control"
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella CR. 1.3 - Soluzioni impiantistiche_rev03\CR. 1.3 - Soluzioni impiantistiche_rev03.pdf,tipo_similar,G-FON Metal
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Legno Clima 92 di Fabbro serramenti
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,AGC glass
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Diathonite Acoutix+ di Diasen
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Biocalce Tinteggio di Kerakoll
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Malta Rasante Naturale di Calchera San Giorgio
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Fortis Intonaco GR30 di Calchera San Giorgio
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Stairtec FS di Profilter
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Saint Florent di Paver
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,HighDensity Bamboo di MOSO
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Nature di Casalgrande Padana
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,System T24 Z di Rockfon
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Blanka di Rockfon
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Planika Classic di Mangini Partitions
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Flux One di Mangini Partitions
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Akusto Wall A di Ecophon
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,PMI Maxi di Anaunia
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Sony
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Sony
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Sony
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.2\TAVOLE CR. 1.2.pdf,tipo_similar,Brenta Motore di Pellini
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.3 - Soluzioni impiantistiche\TAVOLE CR. 1.3 - Soluzioni impiantistiche.pdf,tipo_simili,Valsir Tropea S
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.3 - Soluzioni impiantistiche\TAVOLE CR. 1.3 - Soluzioni impiantistiche.pdf,tipo_similar,VGS VE360PVMR
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.3 - Soluzioni impiantistiche\TAVOLE CR. 1.3 - Soluzioni impiantistiche.pdf,tipo_similar,Grohe
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.3 - Soluzioni impiantistiche\TAVOLE CR. 1.3 - Soluzioni impiantistiche.pdf,tipo_similar,Tectron Skate di Grohe
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.3 - Soluzioni impiantistiche\TAVOLE CR. 1.3 - Soluzioni impiantistiche.pdf,tipo_similar,SMA S Tripower 15000 TL
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.3 - Soluzioni impiantistiche\TAVOLE CR. 1.3 - Soluzioni impiantistiche.pdf,tipo_similar,Tigo Energy TS4-O
F:\2024 ATI\2438.24 TEN Restauro UNI Roma Tre (RM)\7. archivio\Cartella TAVOLE CR. 1.3 -03- Soluzioni impiantistiche\TAVOLE CR. 1.3 -03- Soluzioni impiantistiche.pdf,tipo_simili,Valsir Tropea S
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1A_Riduzione impatto opera in fase di realizzazione e coordinamento con cantiere opere private _REL_1.6\2442.24_1A_Riduzione impatto opera in fase di realizzazione e coordinamento con cantiere opere private _REL_1.6.pdf,tipo_simili,Studio Stands
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1C_Migliorie materiali pavimentazioni_REL_19.24\2442.24_1C_Migliorie materiali pavimentazioni_REL_19.24.pdf,tipo_similar,Matrixoda
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1C_Migliorie materiali pavimentazioni_REL_19.24\2442.24_1C_Migliorie materiali pavimentazioni_REL_19.24.pdf,tipo_similar,Paver
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1C_Migliorie materiali pavimentazioni_REL_19.24\2442.24_1C_Migliorie materiali pavimentazioni_REL_19.24.pdf,tipo_equivalent,Nora Basalt di Sofil Lo Bianco
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1C_Migliorie materiali pavimentazioni_REL_19.24\2442.24_1C_Migliorie materiali pavimentazioni_REL_19.24.pdf,tipo_equivalent,Nora Basalt di Sofil Lo Bianco
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1C_Migliorie materiali pavimentazioni_REL_19.24\2442.24_1C_Migliorie materiali pavimentazioni_REL_19.24.pdf,tipo_equivalent,Nora Basalt di Sofil Lo Bianco
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_simili,Matrixoda
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_similar,Paver
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_similar,Alfa Acciai
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_similar,Sis B di Benito
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_similar,Sis di Benito
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_similar,GEA di Benito
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_similar,Tic di Benito
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_similar,"Eidos S, con potenza 30,2W, di GDS LIGHTING"
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_similar,"Eidos S, con potenza 40,9W, di GDS LIGHTING"
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_similar,Eidos L di GDS Lighting
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_similar,Eidos M di GDS Lighting
F:\2024 ATI\2442.24 TEN Opere Urbanizzazione edificio Colliers (MI)\7. archivio\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40\2442.24_1E_Miglioramento materiali CAM edilizia_REL_31.40.pdf,tipo_similar,Hemera PT di GDS LIGHTING
F:\2024 ATI\2448.24 TEN Nuova piscina comunale (MI)\7. archivio\2448.24_A.1_Ottimizzazione delle lavorazioni_EG.pdf,tipo_similar,Rapida F4
